CountryCd	Year	CountryName	FieldEducation	Graduates	YoungAdults
ITA	2004	Italy	Architecture and building (ISC 58)	13795	16647300
ITA	2004	Italy	Transport services (ISC 84)	684	16647300
ITA	2004	Italy	Law (ISC 38)	32656	16647300
ITA	2004	Italy	Environmental protection (ISC 85)	1682	16647300
ITA	2004	Italy	Engineering and engineering trades (ISC 52)	33565	16647300
ITA	2004	Italy	Engineering, manufacturing and construction	49744	16647300
ITA	2004	Italy	Agriculture	6527	16647300
ITA	2005	Italy	Architecture and building (ISC 58)	16194	16492024
ITA	2005	Italy	Health and welfare	53440	16492024
ITA	2005	Italy	Computing (ISC 48)	4010	16492024
ITA	2005	Italy	Transport services (ISC 84)	638	16492024
ITA	2005	Italy	Law (ISC 38)	35557	16492024
ITA	2005	Italy	Education (ISC 14)	36534	16492024
ITA	2005	Italy	Journalism and information (ISC 32)	12786	16492024
ITA	2005	Italy	Life sciences (ISC 42)	11784	16492024
ITA	2005	Italy	Engineering, manufacturing and construction	56428	16492024
ITA	2005	Italy	Agriculture	6991	16492024
ITA	2005	Italy	Environmental protection (ISC 85)	1852	16492024
ITA	2005	Italy	Engineering and engineering trades (ISC 52)	37314	16492024
ITA	2005	Italy	Humanities and Arts	49520	16492024
ITA	2005	Italy	Mathematics and statistics (ISC 46)	5185	16492024
ITA	2005	Italy	Social and behavioural science (ISC 31)	41015	16492024
ITA	2005	Italy	Business and administration (ISC 34)	44300	16492024
ITA	2006	Italy	Journalism and information (ISC 32)	13802	16247567
ITA	2006	Italy	Life sciences (ISC 42)	12435	16247567
ITA	2006	Italy	Law (ISC 38)	34461	16247567
ITA	2006	Italy	Education (ISC 14)	32990	16247567
ITA	2006	Italy	Engineering and engineering trades (ISC 52)	35226	16247567
ITA	2006	Italy	Humanities and Arts	51641	16247567
ITA	2006	Italy	Business and administration (ISC 34)	44350	16247567
ITA	2006	Italy	Agriculture	6849	16247567
ITA	2006	Italy	Health and welfare	53934	16247567
ITA	2006	Italy	Computing (ISC 48)	4601	16247567
ITA	2006	Italy	Transport services (ISC 84)	391	16247567
ITA	2006	Italy	Mathematics and statistics (ISC 46)	3540	16247567
ITA	2006	Italy	Environmental protection (ISC 85)	2726	16247567
ITA	2006	Italy	Architecture and building (ISC 58)	17593	16247567
ITA	2006	Italy	Engineering, manufacturing and construction	56518	16247567
ITA	2006	Italy	Social and behavioural science (ISC 31)	41524	16247567
ITA	2007	Italy	Law (ISC 38)	27942	16057599
ITA	2007	Italy	Social and behavioural science (ISC 31)	42308	16057599
ITA	2007	Italy	Education (ISC 14)	48467	16057599
ITA	2007	Italy	Journalism and information (ISC 32)	12055	16057599
ITA	2007	Italy	Architecture and building (ISC 58)	18913	16057599
ITA	2007	Italy	Business and administration (ISC 34)	47375	16057599
ITA	2007	Italy	Agriculture	7272	16057599
ITA	2007	Italy	Health and welfare	59527	16057599
ITA	2007	Italy	Life sciences (ISC 42)	12574	16057599
ITA	2007	Italy	Transport services (ISC 84)	269	16057599
ITA	2007	Italy	Mathematics and statistics (ISC 46)	4193	16057599
ITA	2007	Italy	Environmental protection (ISC 85)	2743	16057599
ITA	2007	Italy	Computing (ISC 48)	4939	16057599
ITA	2007	Italy	Humanities and Arts	54657	16057599
ITA	2007	Italy	Engineering, manufacturing and construction	55322	16057599
ITA	2007	Italy	Engineering and engineering trades (ISC 52)	32702	16057599
ITA	2008	Italy	Social and behavioural science (ISC 31)	26924	15927262
ITA	2008	Italy	Journalism and information (ISC 32)	9740	15927262
ITA	2008	Italy	Architecture and building (ISC 58)	13745	15927262
ITA	2008	Italy	Business and administration (ISC 34)	29961	15927262
ITA	2008	Italy	Law (ISC 38)	15587	15927262
ITA	2008	Italy	Health and welfare	34854	15927262
ITA	2008	Italy	Life sciences (ISC 42)	8200	15927262
ITA	2008	Italy	Transport services (ISC 84)	147	15927262
ITA	2008	Italy	Mathematics and statistics (ISC 46)	1830	15927262
ITA	2008	Italy	Education (ISC 14)	12844	15927262
ITA	2008	Italy	Computing (ISC 48)	2933	15927262
ITA	2008	Italy	Humanities and Arts	36004	15927262
ITA	2008	Italy	Engineering, manufacturing and construction	34953	15927262
ITA	2008	Italy	Agriculture	4286	15927262
ITA	2008	Italy	Engineering and engineering trades (ISC 52)	19096	15927262
ITA	2008	Italy	Environmental protection (ISC 85)	1310	15927262
ITA	2009	Italy	Engineering and engineering trades (ISC 52)	18096	15748699
ITA	2009	Italy	Journalism and information (ISC 32)	8582	15748699
ITA	2009	Italy	Humanities and Arts	34679	15748699
ITA	2009	Italy	Law (ISC 38)	11896	15748699
ITA	2009	Italy	Health and welfare	34976	15748699
ITA	2009	Italy	Life sciences (ISC 42)	7769	15748699
ITA	2009	Italy	Business and administration (ISC 34)	31310	15748699
ITA	2009	Italy	Mathematics and statistics (ISC 46)	2052	15748699
ITA	2009	Italy	Education (ISC 14)	13735	15748699
ITA	2009	Italy	Computing (ISC 48)	2870	15748699
ITA	2009	Italy	Architecture and building (ISC 58)	13987	15748699
ITA	2009	Italy	Social and behavioural science (ISC 31)	26072	15748699
ITA	2009	Italy	Agriculture	4332	15748699
ITA	2009	Italy	Environmental protection (ISC 85)	1218	15748699
ITA	2009	Italy	Transport services (ISC 84)	116	15748699
ITA	2009	Italy	Engineering, manufacturing and construction	34269	15748699
ITA	2010	Italy	Computing (ISC 48)	2778	15547218
ITA	2010	Italy	Engineering and engineering trades (ISC 52)	17118	15547218
ITA	2010	Italy	Health and welfare	34291	15547218
ITA	2010	Italy	Architecture and building (ISC 58)	13427	15547218
ITA	2010	Italy	Social and behavioural science (ISC 31)	24881	15547218
ITA	2010	Italy	Law (ISC 38)	16227	15547218
ITA	2010	Italy	Education (ISC 14)	12778	15547218
ITA	2010	Italy	Journalism and information (ISC 32)	7763	15547218
ITA	2010	Italy	Transport services (ISC 84)	92	15547218
ITA	2010	Italy	Engineering, manufacturing and construction	32719	15547218
ITA	2010	Italy	Agriculture	3311	15547218
ITA	2010	Italy	Environmental protection (ISC 85)	1154	15547218
ITA	2010	Italy	Life sciences (ISC 42)	7625	15547218
ITA	2010	Italy	Business and administration (ISC 34)	22954	15547218
ITA	2010	Italy	Mathematics and statistics (ISC 46)	2127	15547218
ITA	2010	Italy	Humanities and Arts	33511	15547218
ITA	2011	Italy	Education (ISC 14)	23170	15456230
ITA	2011	Italy	Journalism and information (ISC 32)	7828	15456230
ITA	2011	Italy	Social and behavioural science (ISC 31)	43997	15456230
ITA	2011	Italy	Law (ISC 38)	29279	15456230
ITA	2011	Italy	Environmental protection (ISC 85)	2185	15456230
ITA	2011	Italy	Life sciences (ISC 42)	12773	15456230
ITA	2011	Italy	Humanities and Arts	56919	15456230
ITA	2011	Italy	Engineering, manufacturing and construction	56208	15456230
ITA	2011	Italy	Engineering and engineering trades (ISC 52)	29995	15456230
ITA	2011	Italy	Health and welfare	59111	15456230
ITA	2011	Italy	Architecture and building (ISC 58)	21843	15456230
ITA	2011	Italy	Business and administration (ISC 34)	42569	15456230
ITA	2011	Italy	Agriculture	7345	15456230
ITA	2011	Italy	Computing (ISC 48)	4291	15456230
ITA	2011	Italy	Transport services (ISC 84)	209	15456230
ITA	2011	Italy	Mathematics and statistics (ISC 46)	3840	15456230
ITA	2012	Italy	Engineering and engineering trades (ISC 52)	21646	15267808
ITA	2012	Italy	Mathematics and statistics (ISC 46)	3948	15267808
